time,roll_measured,roll_reference,pitch_measured,pitch_reference,yaw_measured,yaw_reference
3.82541906,76.1893171972932,72.2352423009093,-5.893615319816273,8.491680744733358,-97.0349867445791,-101.49007918191872
3.828960813,76.1893171972932,72.20851066612387,-5.893615319816273,8.567075473619726,-97.0349867445791,-101.40094583484748
3.830272817,76.41185363559825,72.20851066612387,-6.170430695438751,8.567075473619726,-99.05464407256108,-101.40094583484748
3.832374061,76.41185363559825,71.90544682702384,-6.170430695438751,8.667517697895565,-99.05464407256108,-103.45420921130804
3.835519038,76.41185363559825,71.95985676194763,-6.170430695438751,8.739059165829012,-99.05464407256108,-103.2053712836734
3.838880282,76.41185363559825,72.05953462200448,-6.170430695438751,8.776350698980652,-99.05464407256108,-103.05085344229164
3.840287226,76.52371754140542,72.05953462200448,-6.473879639426156,8.776350698980652,-101.06580118360483,-103.05085344229164
3.842280955,76.52371754140542,71.85417410451689,-6.473879639426156,8.843791583659742,-101.06580118360483,-105.0628329186506
3.845534092,76.52371754140542,72.05718518838661,-6.473879639426156,8.836264469163309,-101.06580118360483,-104.8155294622078
3.850272379,76.65622224807713,72.05718518838661,-6.734676544781746,8.836264469163309,-103.09244076202252,-104.8155294622078
3.851187632,76.65622224807713,72.29938839507707,-6.734676544781746,8.790885555443655,-103.09244076202252,-104.66847040132696
3.860319045,76.68897090760002,72.29938839507707,-6.854638807673505,8.790885555443655,-105.08401492383146,-104.66847040132696
3.866569593,76.68897090760002,72.50575343284775,-6.854638807673505,8.63677489341834,-105.08401492383146,-105.44060402512116
3.866576601,76.68897090760002,72.72161036504349,-6.854638807673505,8.459192583634723,-105.08401492383146,-106.26417254273552
3.866579808,76.68897090760002,72.93436092906616,-6.854638807673505,8.267192191870794,-105.08401492383146,-107.1355564988478
3.866582604,76.68897090760002,73.12045736149592,-6.854638807673505,8.072407549489059,-105.08401492383146,-108.05758554416146
3.869311728,76.68897090760002,73.25677507416746,-6.854638807673505,7.877636300360756,-105.08401492383146,-109.057324790878
3.869313945,76.68897090760002,73.34343677586985,-6.854638807673505,7.690274514375052,-105.08401492383146,-110.1129612478449
3.870267296,76.77311794708064,73.34343677586985,-7.06862875257722,7.690274514375052,-107.05519933620822,-110.1129612478449
3.872175732,76.77311794708064,73.11413822040019,-7.06862875257722,8.149966859309608,-107.05519933620822,-109.83637333544104
3.8755811,76.77311794708064,72.91277968308208,-7.06862875257722,8.21096757553143,-107.05519933620822,-111.210957694874
3.879064738,76.77311794708064,72.91371674153812,-7.06862875257722,8.149302126955984,-107.05519933620822,-111.4316251053314
3.880271786,76.77085608656085,72.91371674153812,-7.2445296310351965,8.149302126955984,-109.0637293996702,-111.4316251053314
3.882161174,76.77085608656085,72.80809698379757,-7.2445296310351965,8.030713923968442,-109.0637293996702,-112.5469172093146
3.885504367,76.77085608656085,72.47420997567247,-7.2445296310351965,8.151225841060993,-109.0637293996702,-113.93082823058026
3.889018544,76.77085608656085,72.33743201658099,-7.2445296310351965,8.15988508974644,-109.0637293996702,-114.14102539013469
3.890272338,76.38466590011076,72.33743201658099,-7.159837037058396,8.15988508974644,-110.67658020096836,-114.14102539013469
3.89214563,76.38466590011076,72.08952485430811,-7.159837037058396,8.118723416068669,-110.67658020096836,-115.2214031203084
3.895697884,76.38466590011076,71.68680421400852,-7.159837037058396,8.327091150583065,-110.67658020096836,-116.45850448679528
3.898685706,76.38466590011076,71.48659329929109,-7.159837037058396,8.417876166171357,-110.67658020096836,-116.52982206403736
3.900268432,76.45041423531252,71.48659329929109,-7.279470145992648,8.417876166171357,-112.85943816016648,-116.52982206403736
3.902161458,76.45041423531252,71.27772134638093,-7.279470145992648,8.429397599561415,-112.85943816016648,-117.4127494235726
3.905342339,76.45041423531252,70.99355766336784,-7.279470145992648,8.639336501271885,-112.85943816016648,-118.50857369748692
3.908933728,76.45041423531252,70.9720828077895,-7.279470145992648,8.728950858228453,-112.85943816016648,-118.36974151463616
