time_s,angle_of_attack_deg
4.292793376,42.240501710332005
4.295425103,42.21045529517117
4.295429929,42.180407088940036
4.295436167,42.15035710708517
4.29544224,42.12030536497829
4.295460365,42.09025187791685
4.295465279,42.060196661124905
4.302793376,42.03013972975355
4.312793376,41.846289166886834
4.322793376,41.68793051042732
4.332793376,41.55308401095165
4.342793376,41.43883818208577
4.352793376,41.34144056860415
4.362793376,41.25645911585023
4.372793376,41.178945962976236
4.3827933759999995,41.103562906615224
4.392793376,41.024689150888335
4.402793376,40.93652865794282
4.412793376,40.83322616446221
4.4227933759999996,40.70901306172364
4.432793376,40.558381300994235
4.442793376,40.37626598244293
4.452793376,40.158248286768305
4.462793376,39.900744342582016
4.472793376,39.60113365706862
4.482793376,39.25795187794593
4.492793376,38.87132616562203
4.502793376,38.44360761828826
4.512793376,37.980022810735974
4.522793376,37.48930678798328
4.529598743,37.482384101586945
4.529603436,37.475461335140615
4.529609364,37.468538488738595
4.529616247,37.46161556247502
4.529621964,37.45469255644409
4.529630487,37.44776947073995
4.52963503,37.4408463054568
4.529641536000001,37.433923060688755
4.529648541,37.426999736529886
4.5296666000000005,37.42007633307433
4.529675544,37.413152850416175
4.529689355,37.40622928864947
4.529695468,37.39930564786828
4.529731878,37.39238192816664
4.5297517030000005,37.38545812963855
4.529755963,37.378534252378046
4.529763432,37.371610296479076
4.529768549,37.36468626203561
4.529774109,37.35776214914163
4.529777913,37.35083795789104
4.529786114,37.34391368837779
4.529792997,37.33698934069575
4.529797514,37.33006491493885
4.529803038,37.32314041120093
4.529807113,37.316215829575846
4.529814256,37.30929117015743
4.529818618,37.30236643303951
4.529823863,37.29544161831591
4.529827994000001,37.288516726080424
4.529832541,37.28159175642678
4.529837148,37.27466670944878
4.5298410680000005,37.26774158524015
4.529847568,37.26081638389462
4.529858108,37.25389110550588
4.529867653,37.24696575016764
4.529872182,37.24004031797355
4.529877334,37.23311480901731
4.529881607,37.226189223392545
4.529886692,37.2192635611929
4.529895988,37.21233782251194
4.5299018030000004,37.20541200744333
4.529906671,37.19848611608058
4.529912106,37.1915601485173
4.529917641,37.18463410484701
4.529922574,37.17770798516327
4.529926796,37.17078178955957
4.529931136,37.1638555181294
4.529935844,37.156929170966315
4.529940316,37.150002748163686
4.529945486,37.143076249815024
4.529950617,37.13614967601376
4.529956846,37.12922302685328
4.52996366,37.12229630242702
4.529970152,37.11536950282838
4.529980216,37.10844262815069
4.529985116,37.101515678487324
4.529990076,37.09458865393161
4.52999559,37.087661554576925
4.530000193,37.0807343805165
4.53000853,37.07380713184369
4.53001416,37.06687980865171
4.5300204200000005,37.059952411033876
4.530024712,37.05302493908342
4.53002834,37.04609739289355
4.530031896,37.03916977255749
4.530035998,37.03224207816844
4.5300405580000005,37.02531430981958
4.530047863,37.01838646760408
4.530053971,37.011458551615064
4.530072077,37.00453056194571
4.5300876720000005,36.99760249868909
4.530105331000001,36.990674361938325
4.532793376,36.98374615178651
4.542793376,36.47736338885959
4.543443625,36.44646403892231
4.543448866,36.415563374159646
4.543455968,36.384661402193544
4.543462058,36.35375813064148
4.543466279,36.322853567116304
4.54347634,36.29194771922627
4.543481021,36.2610405945752
4.543485861,36.23013220076231
4.5434918810000005,36.19922254538231
4.543495802,36.168311636025415
4.5435069640000005,36.1373994802773
4.543511615,36.106486085719226
4.543516791,36.07557145992792
4.548711432,36.04465561047566
4.5521956480000005,36.013738544930284
4.552793376,35.98282027085519
4.562793376,35.50953077362325
4.572793376,35.06362303643889
4.582793376,34.648526395977875
4.592793376,34.265548309362785
4.602793376,33.91439489279322
4.612793376,33.59363382513122
4.622793376,33.3011402339846
4.6327933759999995,33.034524858285906
4.642793376,32.79150592360472
4.644928086,32.78359827893066
4.644932959,32.77569079691284
4.644939203,32.767783477506455
4.644944553,32.75987632066676
4.644949232,32.75196932634923
4.6449597570000005,32.74406249450951
4.644966051,32.736155825103324
4.644971905,32.72824931808664
4.644976389,32.720342973415526
4.6449799800000005,32.7124367910462
4.6449827290000005,32.70453077093505
4.6450118840000005,32.69662491303866
4.6450175,32.6887192173137
4.64502788,32.68081368371701
4.645030911,32.67290831220561
4.645035312,32.665003102736684
4.645043354,32.657098055267525
4.645048549,32.64919316975556
4.645053407,32.64128844615847
4.64505828,32.63338388443399
4.6450635590000005,32.62547948454006
4.645076138,32.61757524643473
4.645080754,32.609671170076275
4.645086202,32.60176725542306
4.645092247,32.59386350243358
4.645095496000001,32.58595991106657
4.645099083,32.578056481280825
4.652793376,32.57015321303538
4.662214878,32.50303476377104
4.662247385,32.435934579986316
4.662793376,32.36885258074481
4.666738626,32.34852167475971
4.66674878,32.32819320461473
4.666756108,32.30786716576405
4.666790166,32.28754355368271
4.666798937,32.26722236386651
4.666859628,32.246903591831995
4.671853583,32.22658723311641
4.671870936,32.20627328327742
4.6727933759999996,32.18596173789326
4.679694976,32.13041277441819
4.67974665,32.07488876397428
4.682793376,32.0193895506239
4.692793376,31.86637336145611
4.694303057,31.837781262821196
4.694320665,31.80920027546666
4.694350265,31.780630352524888
4.694368157,31.7520714474261
4.702793376,31.723523513896232
4.70659266,31.700739736707927
4.706620431,31.6779644866677
4.706641859,31.655197733116875
4.7067102290000005,31.632439445554866
4.7123053530000005,31.609689593638137
4.712793376,31.586948147179285
4.722793376,31.45233218809461
4.732793376,31.315060756169473
4.742793376,31.170412737353402
4.752793376,31.013753859912654
4.762793376,30.84070340478801
4.772793376,30.647261806874777
4.782793376,30.429914699575978
4.792793376,30.185760346998034
4.802793376,29.91267910278664
4.812793376,29.60955604627693
4.822793376,29.276569837902
4.832793376,28.915538460640814
4.842793376,28.53030367458736
4.852793376,28.12713565250181
4.854664264,28.1181689749629
4.854667289,28.109202384522025
4.854671522,28.10023588151194
4.854675086,28.0912694662655
4.854678322,28.082303139115776
4.854697956,28.073336900396022
4.854703609,28.064370750439622
4.8547083440000005,28.05540468958026
4.854713163,28.046438718151613
4.854717208,28.037472836487687
4.854721282,28.02850704492258
4.854724463,28.019541343790625
4.854727458,28.010575733426283
4.854732172,28.001610214164216
4.85473859,27.992644786339262
4.854744974,27.983679450286484
4.854750011,27.97471420634102
4.854754582,27.965749054838316
4.8547631430000004,27.956783996113888
4.854768061000001,27.94781903050347
4.854771994,27.938854158343016
4.854776441,27.929889379968614
4.854789233,27.92092469571656
4.854806813000001,27.911960105923292
4.85481126,27.902995610925498
4.854814923,27.894031211059946
4.854820478,27.885066906663752
4.854830469,27.87610269807402
4.854834250000001,27.867138585628165
4.8548393,27.858174569663763
