velocity_mps,Fx_aero_N,Fy_aero_N,Fz_aero_N
0.06484302401462147,-0.6069049968443307,-0.8649204044226911,0.8116344515746511
0.0793921154229356,-0.5860353541694387,-0.7589874857376279,0.8554551929301473
0.09541892348979811,-0.5653436655574189,-0.6624679876652705,0.9099349757355962
0.11292226319637504,-0.5485750521370432,-0.5740454027068475,0.9702302490288993
0.1318980123268474,-0.538633468248217,-0.49101147729614103,1.0321903322034334
0.1523329552279526,-0.5367325376071158,-0.41157209389176974,1.0924708459526513
0.17420575846089645,-0.5426625370557028,-0.3362885252169644,1.1478510669153852
0.19749395738523293,-0.5555997954984194,-0.26769011323291186,1.1950720786159115
0.22218059817163632,-0.5744359272193083,-0.20825253288163814,1.2316093363991576
0.24825726966882433,-0.5973131117892426,-0.1582835209313227,1.2565225520975847
0.275721960991156,-0.6213765850186588,-0.11519873894241714,1.270821016496891
0.3045675418742603,-0.6434372606337332,-0.07439638973809237,1.2772118955136647
0.33476352138779986,-0.660927564744953,-0.03148901676735963,1.2787496723204135
0.36624416478772026,-0.6719443307842157,0.01534924832396807,1.277211139626186
0.39890931146478853,-0.6746436841969774,0.06512876398418808,1.273042296395757
0.43263701193507936,-0.6676562862009155,0.11590268091331304,1.2666696923617433
0.467305702892407,-0.6510404704871673,0.16663491017717444,1.2593610212237731
0.5028145561402861,-0.6261661838639148,0.2178874034281496,1.2529047200385177
0.5390920415292383,-0.5952065958264525,0.27095745402796795,1.2488836424386602
0.5760924646483601,-0.560817581401839,0.32605140945196304,1.2482066754240744
