time_s,x_m,y_m,z_m
5.275509974,-4.97569623025625,10.59891207864281,1.6935348920767337
5.2755152160000005,-4.975522433103467,10.5639472617749,1.6940713421868332
5.2755340010000005,-4.975495095909566,10.528900658184856,1.6952200244183784
5.275548271,-4.975569942034754,10.493902373271782,1.695822838059065
5.275551442,-4.976007192119713,10.458701649192191,1.6958952726362382
5.275581432,-4.976117470862353,10.422583827260164,1.6959578871730103
5.2756040010000005,-4.976337413399388,10.38718701868618,1.6960482815819533
5.2756082730000005,-4.976676161109698,10.35195211030602,1.6961744708737634
5.275613656,-4.976656686176126,10.316539589380133,1.6969068109050989
5.27561752,-4.976555591328983,10.28111849458119,1.6980054891651477
5.275637487,-4.976717547515238,10.24562993697197,1.6982878881342236
5.275645296,-4.9770364223872745,10.209922093175996,1.698270579000771
5.275651269,-4.977156897807027,10.174300260141022,1.6981413118537017
5.2756556880000005,-4.977443609573147,10.13870855128316,1.698140652688036
5.275659878,-4.977564664991655,10.102716784573108,1.6986310158269455
5.275676186,-4.977747426008379,10.067037530565996,1.699785295899866
5.275681565,-4.978286360354859,10.030715667204197,1.700545485839109
5.275685962,-4.97783339902171,9.995252144194904,1.700840400136126
5.275696396,-4.978074334110104,9.959410943940169,1.7006659046477215
5.2757009560000006,-4.978620232593968,9.923320709250165,1.7006099084125987
5.275712186,-4.9781588744014895,9.8875771241297,1.700785395536882
5.2757467380000005,-4.978418909249726,9.851202761015609,1.7022411924065572
5.2757527070000005,-4.9784508097934514,9.81503387415821,1.7028412516307072
5.27575876,-4.978484419116613,9.779490861088764,1.7034057984759663
5.2757802830000005,-4.978697217597699,9.742840923910435,1.7034709956270973
5.275790686,-4.978959662361946,9.70689055558896,1.703541644436572
5.275799871,-4.979382302051769,9.670449936531908,1.703344320175499
5.275815177,-4.979412200951307,9.63428532937075,1.703621860086638
5.2758190670000005,-4.979545949414861,9.59774671660228,1.7044042989208434
5.275847576,-4.979558068246186,9.561371791130917,1.7052712241666064
5.281315426,-4.979792712525637,9.524991847717608,1.7057589924539616
5.281320265,-4.979892819860973,9.488579195786096,1.705561318513386
5.281323704,-4.98000577880878,9.452062625049114,1.7053565703807685
5.282793376,-4.980120540988114,9.439911424306889,1.7053836635408077
5.292793376,-4.980235303167448,9.427760223564661,1.705410756700847
5.297799237,-4.980350065346782,9.415609022822435,1.7054378498608862
5.297803486,-4.980421628727397,9.378859218336409,1.7060081777882554
5.297821441,-4.980526329287107,9.342413795102267,1.7066941604899932
5.297827009,-4.980540932209746,9.30573218302412,1.7075362416734352
5.297838735,-4.980781729411502,9.268852034363496,1.7078879790690846
5.297850307,-4.981045243854619,9.2321002380466,1.7074957211554602
5.301597183,-4.981148667613058,9.195277191723491,1.7073182697941107
5.302793376,-4.981242217038796,9.176855990922043,1.7073826390354723
5.306580161,-4.981335766464534,9.158434790120596,1.7074470082768338
5.309073977,-4.981359429202604,9.121592077088852,1.7081070429095109
5.312793376,-4.981435753263337,9.103184999272008,1.708512666070193
5.3160729,-4.981512077324069,9.084777921455164,1.708918289230875
5.316112053,-4.981568882914606,9.04768089236788,1.7096189614096216
5.322725807,-4.981669411472267,9.010488546783224,1.7096426344779267
5.322731493,-4.981811236454822,8.973766462737744,1.7093256660632137
5.322793376,-4.981949714816137,8.955217975423231,1.7092843900432166
5.327201787,-4.982088193177453,8.93666948810872,1.7092431140232196
5.3272064320000005,-4.981959018020874,8.89964512710771,1.7094516717795467
5.332793376,-4.9819654907540825,8.896992500307547,1.7095084928474313
5.342793376,-4.9819719634872905,8.894339873507382,1.709565313915316
5.352793376,-4.981978436220499,8.89168724670722,1.7096221349832008
