"Product","Blackbox flight data recorder by Nicholas Sherlock"
184800,85290303,-6,24,-22,-5,-3,12,-1,-117,0,0,-1,-5,-42,33,1403,-1,-11,7,403,2246,2160,707,3,-27,23,-8,-44,27,119,215,2132,740,1144,738,1054,845,783,752,794,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.031165726903904442,-0.11117349461534531,0.38643320840603135,-12,-96,-11,-1,-11,7,40.3,-4,16,-16,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184816,85292305,9,7,-12,-5,-3,10,48,-126,0,2,-1,-5,-42,33,1402,-1,-10,7,402,2246,2160,707,-7,-15,16,-17,4,4,432,280,2195,589,1050,796,1237,824,765,748,800,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.031046638705775866,-0.11187505885915089,0.3858840010173168,52,-120,-3,-1,-10,7,40.2,6,5,-9,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184832,85294306,9,-18,-19,-4,-3,9,45,-138,0,2,-1,-6,-44,34,1402,-1,-10,7,402,2246,2160,707,-7,2,20,-5,18,29,476,74,2159,508,1141,733,1290,817,773,761,802,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.030730250860416808,-0.11202918233592933,0.3851951478369813,50,-157,-11,-1,-10,7,40.2,6,-12,-13,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184848,85296308,5,-37,-23,-4,-4,7,7,-134,0,-1,0,-6,-44,34,1403,-1,-11,7,403,2246,2160,707,-4,14,24,24,27,31,345,83,2183,543,1267,632,1234,824,785,752,829,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.030509312563902106,-0.11165278559521875,0.3843424288339312,8,-176,-16,-1,-11,7,40.3,3,-25,-17,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184864,85298309,1,-60,-17,-4,-5,6,-31,-137,0,-1,0,-7,-45,32,1403,-1,-11,7,403,2246,2160,707,-2,28,19,-2,47,7,179,137,2049,579,1389,493,1217,804,813,735,831,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.030428033261288397,-0.11065295478149337,0.38363587588924464,-34,-203,-11,-1,-11,7,40.3,1,-39,-12,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184880,85300312,-17,-61,-29,-4,-7,4,-58,-65,0,-1,-1,-7,-45,32,1403,-1,-11,7,403,2246,2160,707,11,29,28,-4,5,39,-103,103,1954,768,1374,564,972,785,829,728,813,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.030739125632490504,-0.10939360373124463,0.3825944845528193,-79,-134,-26,-1,-11,7,40.3,-12,-40,-21,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184896,85302312,-7,-35,-14,-5,-8,3,-3,73,0,0,-1,-6,-45,33,1403,-1,-11,7,403,2268,3125,707,4,12,17,-4,-28,7,-18,245,1934,981,916,968,811,785,817,725,840,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.030975060503428492,-0.10879344514755859,0.38195401223312686,-15,30,-12,-1,-11,7,40.3,-5,-23,-10,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184912,85304314,17,15,-22,-5,-8,2,103,237,0,0,0,-6,-45,33,1402,-1,-11,7,402,2268,3125,707,-13,-21,22,-38,-49,25,173,-55,1907,1120,278,1633,640,800,824,754,831,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.030339582869797523,-0.10951867412685043,0.381209918397869,115,244,-20,-1,-11,7,40.2,12,10,-15,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184928,85306315,13,55,-24,-4,-7,0,29,265,0,0,0,-6,-45,32,1402,-1,-11,7,402,2268,3125,707,-10,-47,24,29,-49,35,157,-67,1937,1390,299,1626,356,800,802,767,800,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.029792646368861173,-0.1111333654089372,0.38042200758766587,38,313,-24,-1,-11,7,40.2,9,36,-17,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184944,85308316,-5,54,-23,-4,-6,-1,-57,118,0,0,0,-6,-45,32,1403,-1,-11,7,403,2268,3125,707,3,-47,23,20,-26,13,161,193,1956,1311,777,1155,433,798,817,746,798,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.029930173241358084,-0.11274505466937022,0.379648900075213,-66,166,-24,-1,-11,7,40.3,-4,36,-16,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184960,85310318,-14,42,-23,-4,-5,-3,-54,-23,0,0,0,-7,-45,34,1403,-1,-11,7,403,2268,3125,707,9,-39,23,-5,-9,24,-61,264,1915,1037,1077,858,705,804,809,759,792,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.030338270036783473,-0.1138875931835945,0.3788469602964568,-72,14,-26,-1,-11,7,40.3,-10,28,-16,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184976,85312319,-8,19,-10,-5,-4,-4,-12,-105,0,0,1,-7,-45,34,1403,-1,-11,7,403,2268,3125,707,4,-24,15,-15,-37,-1,90,266,2121,770,1160,730,1018,811,822,763,773,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.03059734715239297,-0.11460680200672789,0.3783199420510197,-25,-90,-13,-1,-11,7,40.3,-5,13,-8,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
184992,85314320,18,0,-13,-5,-4,-5,81,-124,0,0,0,-7,-45,33,1404,-1,-11,7,404,2268,3125,707,-13,-11,17,-34,-7,25,623,125,2101,469,1017,892,1306,813,798,765,771,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.030130339822334852,-0.11533781389684376,0.3777558238347716,94,-128,-18,-1,-11,7,40.4,12,0,-10,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185008,85316322,9,-13,-26,-4,-4,-6,23,-91,0,0,-1,-7,-45,33,1404,-1,-11,7,405,2268,3125,707,-8,-2,25,19,-2,41,719,102,2179,606,1134,835,1119,794,802,787,773,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.029782414868155804,-0.11583731608615837,0.3769082685585543,28,-108,-33,-1,-11,7,40.5,7,-9,-18,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185024,85318323,8,-22,-22,-4,-4,-8,6,-72,0,0,-1,-7,-45,34,1404,-1,-11,7,405,2268,3125,707,-6,3,23,24,38,15,530,179,2230,664,1146,815,1067,800,815,771,781,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02957847257986396,-0.11599019898383425,0.37610705689013635,10,-98,-31,-1,-11,7,40.5,5,-14,-16,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185040,85320325,-2,-49,-29,-4,-5,-10,-41,-133,0,0,0,-7,-45,34,1403,-1,-11,8,404,2268,3125,698,0,21,27,-11,40,29,343,95,2046,585,1435,549,1112,792,836,769,800,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.029497185926987773,-0.11537621959769191,0.37514058381715465,-47,-187,-39,-1,-11,8,40.4,-1,-32,-19,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185056,85322326,-19,-56,-27,-4,-7,-12,-69,-92,0,0,0,-7,-47,33,1403,-1,-11,7,403,2387,2875,698,12,26,26,2,7,7,-70,179,1953,726,1459,525,965,765,850,752,802,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.029914645787906858,-0.11424026305968203,0.3741703242576744,-92,-155,-39,-1,-11,7,40.3,-13,-37,-19,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185072,85324328,2,-38,-15,-5,-8,-13,31,26,0,0,0,-7,-47,33,1402,-1,-12,7,402,2387,2875,698,-3,13,18,-32,-25,11,38,169,1941,770,954,988,955,765,845,739,826,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.029833951739921746,-0.11364537992751424,0.37350289748436616,28,-20,-28,-1,-12,7,40.2,2,-25,-11,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185088,85326329,15,1,-19,-5,-9,-14,67,175,0,0,-1,-7,-47,33,1402,-1,-12,7,402,2387,2875,698,-11,-13,20,-8,-44,46,196,29,1911,1023,518,1444,681,767,852,773,800,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02934750450348555,-0.11409979392716602,0.37281408512409975,77,167,-34,-1,-12,7,40.2,10,1,-13,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185104,85328332,18,37,-22,-4,-8,-16,48,228,0,0,-1,-7,-47,33,1402,-1,-12,7,402,2387,2875,698,-14,-37,23,19,-36,23,197,75,1955,1212,385,1594,475,785,826,802,798,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.028785644342054353,-0.11539011069838992,0.37203913116373677,62,257,-39,-1,-12,7,40.2,13,25,-16,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185120,85330332,1,57,-32,-4,-6,-18,-46,176,0,0,0,-7,-48,33,1402,-1,-12,7,402,2387,2875,698,-2,-50,29,8,-32,34,271,81,1951,1342,676,1347,305,769,822,783,777,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.028624678851933743,-0.11719936339104407,0.3710716866183734,-49,227,-50,-1,-12,7,40.2,1,38,-22,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185136,85332334,-15,38,-17,-4,-5,-20,-78,-5,0,0,0,-7,-48,33,1403,-1,-12,7,403,2387,2875,698,9,-37,19,7,-20,-6,-1,197,1991,1086,1120,857,611,773,829,779,777,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.028986914623116908,-0.11830440726387224,0.3704148823329172,-97,28,-37,-1,-12,7,40.3,-10,25,-12,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185152,85334335,-18,23,-2,-4,-4,-21,-48,-82,0,0,0,-7,-49,32,1403,-1,-12,7,403,2387,2875,698,11,-27,9,-7,-33,-7,272,199,2058,887,1215,710,865,775,845,789,752,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.029458279684899308,-0.11927762836746754,0.37011816912704987,-70,-63,-23,-1,-12,7,40.3,-12,15,-2,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185168,85336338,3,12,-16,-5,-4,-21,55,-74,0,0,0,-7,-49,32,1403,-1,-13,7,403,2387,2875,698,-3,-20,19,-34,-36,64,608,124,2070,619,1016,966,1076,783,826,800,769,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.029331395891153418,-0.12030556491562794,0.36948981078361953,53,-66,-37,-1,-13,7,40.3,2,7,-12,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185184,85338338,19,6,-20,-4,-4,-23,84,-51,0,-1,0,-7,-51,34,1403,-1,-13,7,403,2387,2875,698,-14,-16,21,16,8,28,754,179,2132,559,907,1091,1121,771,840,806,756,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.028858819695528882,-0.12131231917801276,0.3687930619810551,99,-50,-43,-1,-13,7,40.3,13,3,-14,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185200,85340340,11,-19,-27,-4,-4,-24,15,-105,0,-1,1,-7,-51,34,1403,-1,-13,7,403,2387,2875,698,-9,-1,26,3,29,19,607,124,2059,537,1217,813,1111,773,840,802,767,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02849107859616768,-0.12168032280839772,0.36789863169462134,22,-129,-50,-1,-13,7,40.3,8,-12,-19,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185216,85342341,3,-45,-39,-4,-5,-26,-33,-138,0,-1,1,-7,-52,33,1403,-1,-13,7,403,2348,2797,698,-3,16,34,-4,35,29,247,263,2046,503,1462,619,1091,777,862,800,771,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.028419726391427175,-0.12115286212233912,0.3666722805849094,-34,-189,-64,-1,-13,7,40.3,2,-29,-27,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185232,85344343,-2,-58,-30,-4,-6,-29,-26,-127,0,-1,0,-7,-52,33,1402,-1,-14,7,402,2348,2797,707,0,25,28,-14,10,0,94,155,1958,501,1454,606,1109,741,850,779,794,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.028385758530561182,-0.12018374156722092,0.3656454735798418,-32,-192,-59,-1,-14,7,40.2,-1,-39,-21,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185248,85346344,-5,-45,-11,-4,-8,-30,-32,8,0,-1,0,-7,-53,34,1402,-1,-14,7,402,2348,2797,707,2,16,15,-6,-28,46,109,115,1971,830,1160,833,847,733,875,761,783,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.028442462195020276,-0.11952926640068008,0.3650892041325742,-41,-46,-41,-1,-14,7,40.2,-3,-30,-8,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185264,85348345,5,-10,-7,-4,-8,-31,28,143,0,0,0,-7,-53,34,1403,-1,-14,8,403,2348,2797,707,-5,-8,12,15,-23,0,125,217,2006,1029,699,1280,668,750,867,809,787,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02835886689743782,-0.11971916291738399,0.3646558682781862,29,125,-38,-1,-14,8,40.3,4,-6,-4,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185280,85350347,14,34,-22,-3,-8,-32,49,240,0,0,1,-7,-54,34,1403,-1,-14,8,403,2348,2797,707,-11,-37,23,-26,-43,41,414,94,2008,1208,404,1636,429,746,845,824,785,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02791447926582491,-0.121180375888883,0.36389166957817576,60,266,-53,-1,-14,8,40.3,10,23,-15,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185296,85352348,9,50,-28,-3,-7,-34,-1,165,0,0,1,-7,-54,34,1403,-1,-15,8,403,2348,2797,707,-8,-47,27,10,-37,18,319,69,2036,1186,633,1438,420,741,838,804,767,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.027535624677107483,-0.12290544605886282,0.3629912209893309,5,208,-61,-1,-15,8,40.3,7,32,-19,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185312,85354350,-17,29,-26,-3,-6,-36,-90,-5,0,-2,0,-7,-57,34,1403,-1,-15,8,403,2348,2797,707,11,-34,25,10,-14,21,172,213,2043,1044,1212,857,564,748,852,800,752,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02795200626491052,-0.12404524016827939,0.362128472015649,-110,16,-62,-1,-15,8,40.3,-12,19,-17,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185328,85356351,-8,11,-10,-4,-5,-37,-19,-98,0,-4,0,-7,-57,34,1403,-1,-16,8,403,2348,2797,707,5,-23,14,5,-27,5,158,192,1996,710,1246,769,953,756,862,820,744,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02818724973561666,-0.12478155888724903,0.36164329580660226,-31,-96,-47,-1,-16,8,40.3,-6,7,-6,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185344,85358352,4,-3,-9,-4,-5,-38,30,-88,0,-3,0,-8,-58,34,1403,-1,-16,8,403,2348,2797,707,-4,-14,14,-17,-17,14,235,275,2115,588,1135,876,1075,761,850,831,739,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02817679149042228,-0.1252561850026872,0.36114787196215925,30,-99,-47,-1,-16,8,40.3,3,-2,-6,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185360,85360355,12,-1,-13,-3,-5,-39,67,-28,0,-1,0,-8,-58,34,1402,-1,-16,8,402,2348,2797,707,-10,-16,17,-34,-16,52,674,146,2112,610,938,1093,1028,746,833,845,750,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.027830560440646357,-0.1261823854312849,0.3605858173662071,76,-35,-52,-1,-16,8,40.2,9,0,-9,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185376,85362355,17,-13,-26,-3,-5,-40,25,-65,0,0,0,-7,-59,35,1403,-1,-16,8,403,2350,2648,707,-13,-8,26,21,20,12,469,101,2060,563,1128,960,1025,744,855,829,743,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02730165473441008,-0.12666464507486402,0.3596896707190824,39,-83,-66,-1,-16,8,40.3,12,-8,-18,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185392,85364357,3,-39,-26,-3,-6,-42,-31,-112,0,0,0,-7,-59,35,1404,-1,-17,8,405,2350,2648,707,-3,9,26,4,33,23,127,124,2087,556,1407,696,1032,735,893,813,761,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.027139462243745263,-0.126255533164502,0.35875196607230997,-31,-157,-68,-1,-17,8,40.5,2,-26,-18,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185408,85366358,-2,-55,-36,-3,-7,-44,-37,-112,0,0,0,-8,-59,34,1404,-1,-17,8,405,2350,2648,707,0,19,33,1,11,31,-147,175,1964,520,1481,666,1022,714,890,804,769,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.027098519297829252,-0.1252823426069497,0.3575383862458317,-42,-174,-80,-1,-17,8,40.5,-1,-36,-25,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185424,85368360,-3,-48,-27,-3,-9,-46,-21,-27,0,0,0,-8,-59,34,1403,-1,-17,8,403,2350,2648,707,0,15,26,-20,-15,19,-139,135,1976,671,1266,846,892,713,882,794,765,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.02705433931956933,-0.12444904956069629,0.35657792155196244,-27,-84,-73,-1,-17,8,40.3,-1,-32,-18,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185440,85370361,6,-7,-7,-3,-9,-47,16,147,0,0,0,-8,-59,34,1402,-1,-17,8,402,2350,2648,680,-5,-12,13,-13,-54,27,229,63,1963,1025,738,1301,603,726,875,811,763,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.026833206153908946,-0.1248650471316115,0.3561300176022355,19,131,-54,-1,-17,8,40.2,4,-5,-5,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185456,85372363,15,24,-17,-2,-9,-48,56,187,0,0,0,-8,-59,34,1402,-1,-17,8,402,2350,2648,680,-12,-32,20,5,-16,4,155,133,2074,1045,530,1551,541,723,890,843,759,1,7,0,1,1,10,480374106,116406626,5795,317,565,0.026397774477840082,-0.12590805053718598,0.35544334060633886,69,202,-65,-1,-17,8,40.2,11,15,-12,-3.224829672786086,579.4999954925124,-6.8686474046662624,7.588006562207903,64.84994649755376
185472,85374364,5,31,-27,-2,-8,-49,-4,131,0,0,0,-8,-62,34,1402,-1,-17,8,402,2350,2648,680,-5,-38,27,1,-26,29,208,127,2032,1064,776,1349,480,711,865,840,744,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.02617172666666002,-0.12721427879848085,0.3545198562585794,-1,154,-76,-1,-17,8,40.2,4,21,-19,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185488,85376366,-1,30,-26,-2,-7,-51,-24,31,0,-1,0,-8,-62,34,1403,-1,-18,8,403,2350,2648,680,0,-38,25,-6,-36,40,95,176,2033,924,1014,1114,622,711,875,838,739,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.026171022798037798,-0.12841938843838108,0.35365554349607464,-27,53,-77,-1,-18,8,40.3,-1,20,-17,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185504,85378367,-7,9,-13,-2,-7,-53,-40,-71,0,-1,0,-7,-63,35,1403,-1,-18,8,403,2350,2648,680,4,-24,17,10,-18,-2,16,169,2080,755,1269,817,833,723,901,843,730,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.026336610865736722,-0.12905332304867012,0.3530555079756663,-49,-70,-66,-1,-18,8,40.3,-5,6,-9,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185520,85380369,-2,1,-17,-2,-7,-53,1,-65,0,0,0,-7,-63,35,1402,-1,-18,8,402,2350,2648,680,0,-19,20,-14,-26,24,276,137,2026,654,1192,911,913,728,875,840,737,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.026321132246639914,-0.12974507957908246,0.35236404684907896,-3,-71,-70,-1,-18,8,40.2,-1,1,-12,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185536,85382370,15,2,-28,-2,-7,-55,52,-27,0,0,0,-9,-62,35,1403,-1,-18,8,403,2290,2845,680,-11,-20,27,-25,-14,40,567,184,2166,579,1014,1138,944,723,862,845,735,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.02592778744044921,-0.13071073058831573,0.351441710257248,65,-32,-83,-1,-18,8,40.3,10,2,-19,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185552,85384372,8,-13,-28,-2,-7,-57,12,-53,0,0,0,-9,-62,35,1404,-1,-18,8,405,2290,2845,680,-7,-9,27,8,15,27,552,-10,2086,589,1187,980,935,711,870,862,726,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.02550452733772732,-0.13128783514430742,0.35052034205707994,18,-73,-85,-1,-18,8,40.5,6,-9,-19,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185568,85386373,5,-40,-23,-1,-8,-58,-16,-121,0,0,0,-10,-62,34,1404,-2,-18,8,405,2290,2845,680,-5,8,24,6,29,22,312,76,2039,476,1419,734,1062,713,898,847,732,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.0252400627696254,-0.1310668256107284,0.34966927206498344,-12,-169,-81,-2,-18,8,40.5,3,-26,-16,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185584,85388374,1,-56,-26,-1,-9,-60,-18,-123,0,0,0,-10,-62,34,1403,-2,-18,8,404,2290,2845,680,-2,19,26,1,13,7,37,176,2012,438,1472,693,1080,691,917,815,744,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.025158864767449475,-0.13023056793861545,0.34871441884189913,-18,-188,-86,-2,-18,8,40.4,0,-37,-18,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185600,85390376,0,-43,-26,-1,-11,-62,-5,-6,0,0,0,-10,-63,34,1404,-2,-18,8,404,2290,2845,680,-2,10,26,-18,-12,41,56,174,1933,655,1212,962,855,685,904,815,746,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.02507921275016718,-0.12973443899010115,0.3477690959744848,-6,-60,-88,-2,-18,8,40.4,0,-28,-18,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185616,85392378,3,-16,-11,-1,-11,-62,2,99,0,0,0,-10,-63,34,1405,-2,-18,8,405,2290,2845,680,-4,-7,15,-20,-44,-3,280,64,2027,912,920,1203,659,696,912,850,743,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.024883627253968973,-0.13000481550026505,0.3472469116054757,4,72,-73,-2,-18,8,40.5,2,-11,-7,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185632,85394379,12,21,-19,-1,-11,-63,32,191,0,0,0,-12,-63,34,1404,-2,-18,8,405,2290,2845,689,-10,-32,21,-3,-43,42,532,-54,2048,1066,617,1538,468,709,904,862,748,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.024350231877703677,-0.1313655079835925,0.3465581868087151,43,201,-82,-2,-18,8,40.5,8,14,-13,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185648,85396380,15,43,-29,-1,-10,-65,34,176,0,0,0,-12,-63,34,1403,-2,-18,8,403,2290,2845,689,-12,-46,27,12,-31,19,404,70,2115,1048,613,1581,439,686,893,865,732,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.023827328707447533,-0.13309802608955537,0.34565234562320946,48,209,-94,-2,-18,8,40.3,10,28,-19,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
185664,85398382,-6,32,-28,0,-9,-67,-57,27,0,0,0,-12,-63,34,1403,-2,-18,8,403,2290,2845,689,2,-39,27,9,-12,30,230,54,2060,954,1126,1072,524,688,890,852,716,1,7,0,1,1,10,480374119,116406656,5793,270,561,0.023778386840503703,-0.13444088376288377,0.3447300765621284,-63,50,-95,-2,-18,8,40.3,-4,21,-19,-3.0802683243550746,579.2999957997317,-6.644912586276291,7.324132455743704,65.12978348537226
